state,model,polarity
NM,BENTLEY,neutral
CA,NISSAN,neutral
WV,ACURA,neutral
HI,FORD,neutral
AK,FORD,positive
WY,FORD,neutral
FL,BENTLEY,neutral
AK,FORD,positive
FL,MERCURY,positive
WV,FORD,positive
NM,KIA,positive
WV,AUDI,positive
CA,NISSAN,neutral
NE,HONDA,positive
OR,MITSUBISHI,neutral
AK,BMW,positive
NM,INFINITI,positive
WY,SUBARU,negative
CA,JAGUAR,positive
WV,VOLKSWAGEN,neutral
CA,AUDI,positive
FL,TOYOTA,neutral
OR,HONDA,negative
CA,FIAT,negative
OR,BMW,neutral
CA,FORD,positive
NV,KIA,positive
NV,LEXUS,neutral
WY,MERCURY,neutral
NM,BENTLEY,neutral
CA,TOYOTA,positive
WI,BMW,negative
AK,FORD,positive
WY,KIA,positive
NV,TESLA,positive
WA,KIA,positive
WI,HYUNDAI,positive
NM,DODGE,negative
NM,FORD,negative
WV,HYUNDAI,positive
NM,HONDA,neutral
NM,HONDA,neutral
WV,TESLA,neutral
WV,TESLA,neutral
WV,LAMBORGHINI,positive
HI,VOLKSWAGEN,neutral
CA,HONDA,neutral
WV,FORD,neutral
WV,SUBARU,neutral
WY,FORD,positive
WY,FORD,positive
AK,FORD,neutral
TX,CADILLAC,positive
NV,FORD,neutral
AK,HONDA,positive
FL,BMW,negative
FL,FORD,neutral
WI,TOYOTA,negative
WI,TOYOTA,negative
NM,SMART,positive
WY,AUDI,positive
WY,FORD,negative
CA,FORD,neutral
NM,VOLKSWAGEN,neutral
NV,TOYOTA,positive
TX,HYUNDAI,neutral
WY,FORD,neutral
CA,VOLKSWAGEN,neutral
NM,FORD,positive
WI,HYUNDAI,positive
TX,FORD,positive
WA,HONDA,negative
NM,GMC,neutral
NM,HONDA,positive
NM,TOYOTA,positive
AK,BMW,negative
WV,BMW,positive
AK,MINI,negative
WV,VOLKSWAGEN,positive
WV,TOYOTA,neutral
WA,ACURA,positive
WA,HONDA,positive
WY,MERCEDES-BENZ,neutral
OR,CADILLAC,positive
NV,FORD,neutral
NM,BUICK,neutral
FL,BMW,neutral
NM,BMW,negative
AK,SAAB,positive
WV,CHRYSLER,neutral
NM,MITSUBISHI,neutral
WV,CHEVROLET,neutral
WV,BMW,neutral
WI,LEXUS,neutral
WI,TOYOTA,neutral
WV,BUICK,neutral
WV,BMW,positive
CA,TOYOTA,neutral
WV,FORD,neutral
WV,MAZDA,positive
NM,FORD,neutral
AK,FORD,positive
NM,HYUNDAI,neutral
NM,PONTIAC,neutral
NV,GMC,neutral
WV,ACURA,positive
WV,HONDA,positive
WI,HONDA,positive
WY,FIAT,negative
NM,MCLAREN,positive
NM,BMW,positive
NM,TOYOTA,positive
NM,FORD,neutral
WV,MITSUBISHI,neutral
FL,TOYOTA,positive
AK,NISSAN,neutral
WV,NISSAN,neutral
NE,LEXUS,neutral
NM,NISSAN,negative
NM,NISSAN,negative
NM,HONDA,positive
CA,HONDA,positive
CA,CHEVROLET,neutral
NV,BUICK,neutral
FL,NISSAN,negative
WY,CADILLAC,neutral
NM,FORD,neutral
WY,BMW,positive
WV,HONDA,positive
CA,FORD,neutral
AK,CITROEN,neutral
AK,MCLAREN,negative
WY,CADILLAC,positive
NV,TOYOTA,positive
WY,FORD,neutral
FL,HONDA,negative
FL,CHEVROLET,neutral
WY,FORD,positive
WI,KIA,neutral
NM,CHEVROLET,neutral
WV,MITSUBISHI,positive
CA,CHEVROLET,neutral
WV,CHRYSLER,positive
FL,CHEVROLET,neutral
NV,AUDI,positive
NM,FORD,positive
WY,HONDA,positive
NV,VOLVO,neutral
WY,SATURN,neutral
TX,TOYOTA,positive
NM,TOYOTA,neutral
WY,AUDI,negative
NV,TESLA,positive
NM,SMART,positive
NM,FORD,neutral
WY,CHRYSLER,neutral
NV,NISSAN,neutral
WA,SCION,positive
WA,SUBARU,positive
TX,AUSTIN,positive
CA,AUDI,negative
TX,KIA,positive
TX,SMART,positive
NM,MITSUBISHI,positive
WY,MAZDA,negative
WV,MINI,neutral
NM,FORD,neutral
CA,TOYOTA,neutral
NM,FORD,neutral
NE,TOYOTA,neutral
WA,TOYOTA,neutral
WY,ISUZU,positive
WA,BMW,neutral
NM,NISSAN,neutral
AK,BMW,positive
WY,HONDA,positive
WY,MAZDA,neutral
WV,FORD,positive
NV,HONDA,neutral
WY,NISSAN,neutral
WV,FORD,neutral
AK,MAZDA,negative
NM,BMW,neutral
NM,FORD,neutral
CA,TOYOTA,positive
WA,BMW,neutral
NV,AUDI,positive
TX,HONDA,neutral
TX,HONDA,neutral
NM,JEEP,neutral
NM,JEEP,neutral
NM,SMART,positive
FL,TESLA,negative
FL,TOYOTA,negative
WI,FORD,neutral
CA,TESLA,positive
TX,HONDA,negative
WY,FIAT,neutral
WY,FIAT,neutral
NV,ACURA,neutral
FL,MERCEDES-BENZ,positive
WY,TESLA,positive
WV,DODGE,neutral
NM,VOLVO,positive
TX,VOLVO,neutral
OR,DODGE,negative
NV,HONDA,neutral
NV,HONDA,neutral
CA,BMW,negative
CA,HONDA,negative
AK,BMW,neutral
AK,NISSAN,neutral
WV,HYUNDAI,negative
WV,BMW,neutral
WV,AUDI,neutral
NV,BENTLEY,negative
OR,NISSAN,neutral
NV,TOYOTA,neutral
NV,TOYOTA,neutral
CA,BENTLEY,positive
CA,TESLA,neutral
WV,DODGE,negative
WV,VOLKSWAGEN,neutral
TX,FORD,neutral
NM,JEEP,positive
AK,AUDI,positive
NM,NISSAN,positive
WY,FORD,neutral
CA,HONDA,negative
NM,HYUNDAI,neutral
WI,TOYOTA,negative
CA,TOYOTA,positive
OR,CADILLAC,positive
AK,VOLKSWAGEN,neutral
NM,FORD,neutral
NM,NISSAN,positive
WV,BMW,positive
WA,TESLA,positive
WY,FORD,neutral
NV,MITSUBISHI,neutral
WY,HONDA,positive
NV,CHRYSLER,negative
AK,NISSAN,negative
WY,HYUNDAI,positive
TX,INFINITI,positive
WY,BMW,neutral
WY,CADILLAC,positive
AK,AUDI,positive
CA,TESLA,positive
CA,FORD,neutral
WY,FORD,neutral
WI,HONDA,neutral
WY,GMC,positive
FL,MAZDA,positive
WV,FORD,positive
NV,TESLA,neutral
NV,TESLA,neutral
NM,TOYOTA,neutral
NV,SHELBY,neutral
WV,TOYOTA,neutral
WV,SUZUKI,positive
TX,GMC,neutral
NM,BMW,neutral
WV,FORD,positive
FL,BMW,neutral
WI,HONDA,neutral
WV,TESLA,neutral
NV,HONDA,positive
CA,HONDA,neutral
FL,FORD,neutral
OR,TOYOTA,positive
WV,HYUNDAI,negative
WV,HYUNDAI,negative
WV,HYUNDAI,negative
AK,VOLVO,positive
WA,AUDI,positive
WI,SCION,neutral
TX,TESLA,neutral
AK,FORD,neutral
CA,HONDA,neutral
NV,DODGE,negative
WI,TOYOTA,neutral
WI,TOYOTA,neutral
CA,TOYOTA,positive
WY,MORGAN,positive
WY,AUDI,positive
WI,FORD,positive
WY,PONTIAC,neutral
NM,NISSAN,negative
AK,VOLVO,positive
WV,CHRYSLER,neutral
AK,FORD,negative
WY,HYUNDAI,positive
FL,LEXUS,positive
NV,HONDA,positive
WA,SAAB,neutral
FL,KIA,positive
WV,BMW,positive
WV,CHEVROLET,neutral
NV,SUBARU,negative
WV,TESLA,neutral
OR,HYUNDAI,neutral
CA,TOYOTA,neutral
NM,NISSAN,neutral
OR,HYUNDAI,neutral
CA,CADILLAC,neutral
AK,NISSAN,neutral
WY,MITSUBISHI,neutral
NM,FORD,positive
CA,HONDA,neutral
WY,HONDA,neutral
AK,BMW,negative
WA,NISSAN,positive
WY,BMW,neutral
CA,GMC,neutral
NM,MAZDA,positive
TX,CADILLAC,positive
CA,BMW,positive
WV,HONDA,neutral
WY,TOYOTA,negative
WA,MITSUBISHI,positive
OR,HONDA,neutral
NV,BMW,negative
TX,TOYOTA,positive
NV,LEXUS,neutral
TX,SMART,positive
NM,CADILLAC,neutral
OR,ISUZU,neutral
NM,CHEVROLET,neutral
NM,ACURA,neutral
WY,HONDA,neutral
CA,HYUNDAI,neutral
WV,BMW,negative
WI,HYUNDAI,positive
WI,TESLA,positive
AK,MITSUBISHI,neutral
WV,HONDA,neutral
WV,HONDA,neutral
WV,BMW,positive
TX,MAZDA,neutral
TX,HONDA,neutral
TX,TOYOTA,positive
FL,NISSAN,neutral
CA,FORD,neutral
NM,NISSAN,neutral
WI,TOYOTA,neutral
CA,MAZDA,positive
NM,FORD,neutral
FL,INFINITI,neutral
TX,TOYOTA,neutral
NM,FORD,neutral
NV,FORD,neutral
CA,FORD,neutral
TX,AUSTIN,positive
NV,NISSAN,negative
WY,VOLKSWAGEN,neutral
AK,FERRARI,positive
CA,NISSAN,negative
AK,BMW,positive
WI,CHRYSLER,neutral
WI,NISSAN,positive
CA,HONDA,neutral
AK,BENTLEY,positive
FL,HONDA,positive
FL,CHRYSLER,negative
WY,KIA,negative
NM,TOYOTA,neutral
NM,CHEVROLET,neutral
WI,HONDA,positive
NM,CHRYSLER,neutral
NM,JEEP,negative
WI,CHRYSLER,neutral
WV,GEO,neutral
WY,TOYOTA,neutral
NV,TOYOTA,neutral
NV,TOYOTA,neutral
WV,TESLA,positive
NM,NISSAN,neutral
TX,HONDA,negative
AK,MAZDA,neutral
AK,FORD,positive
TX,DODGE,neutral
FL,LEXUS,neutral
NV,FORD,neutral
WY,MASERATI,neutral
WV,MITSUBISHI,neutral
NM,NISSAN,neutral
NM,BUICK,neutral
NM,VOLVO,positive
NV,CHEVROLET,neutral
NV,AUDI,neutral
CA,FORD,neutral
WV,FORD,neutral
WV,DODGE,neutral
CA,TOYOTA,positive
WV,MAZDA,neutral
WV,NISSAN,neutral
WV,MERCURY,neutral
WI,TOYOTA,neutral
WV,BENTLEY,positive
WV,VOLVO,positive
FL,CHRYSLER,negative
WV,MAZDA,neutral
FL,NISSAN,neutral
WI,FIAT,negative
AK,AUDI,negative
WV,HONDA,neutral
WV,HONDA,neutral
TX,AUSTIN,neutral
TX,TOYOTA,positive
TX,TOYOTA,neutral
WI,TOYOTA,positive
NM,HONDA,positive
FL,MAZDA,neutral
FL,MAZDA,neutral
WI,TOYOTA,positive
NM,TOYOTA,neutral
NM,BUICK,neutral
NM,SMART,positive
CA,HONDA,neutral
NM,CHEVROLET,neutral
NM,BMW,positive
AK,MITSUBISHI,positive
WY,FORD,neutral
WV,CHRYSLER,negative
WY,HYUNDAI,neutral
WV,BUGATTI,negative
NM,TOYOTA,neutral
NM,NISSAN,positive
NM,FORD,neutral
WV,DODGE,negative
NM,FORD,neutral
NV,HONDA,neutral
CA,HONDA,negative
FL,VOLKSWAGEN,positive
CA,HONDA,negative
WV,AUDI,positive
OR,TOYOTA,neutral
OR,TOYOTA,neutral
WV,FORD,neutral
CA,BENTLEY,negative
NM,HONDA,neutral
CA,SUBARU,neutral
WI,NISSAN,negative
AK,VOLKSWAGEN,positive
WV,EAGLE,neutral
OR,HONDA,neutral
CA,HONDA,neutral
NM,SHELBY,neutral
WV,FORD,neutral
NM,NISSAN,positive
WY,VOLKSWAGEN,positive
NM,FORD,positive
WI,CHEVROLET,neutral
WV,HONDA,positive
WV,TOYOTA,neutral
NM,TOYOTA,positive
CA,TOYOTA,positive
NM,CHRYSLER,neutral
TX,TOYOTA,positive
WV,VOLKSWAGEN,neutral
NV,CHEVROLET,neutral
WV,NISSAN,neutral
WV,MITSUBISHI,neutral
WI,CADILLAC,neutral
WV,MAZDA,positive
OR,BMW,positive
FL,FORD,neutral
WV,MORGAN,positive
WY,GMC,neutral
WI,NISSAN,neutral
CA,FERRARI,neutral
AK,FORD,neutral
NM,FORD,neutral
AK,HONDA,neutral
TX,FORD,neutral
TX,TOYOTA,negative
CA,CHRYSLER,neutral
CA,DODGE,neutral
NM,CHEVROLET,negative
WY,GMC,neutral
WY,KIA,neutral
NM,CHEVROLET,neutral
FL,MERCEDES-BENZ,positive
WY,FORD,neutral
FL,SHELBY,positive
NV,BMW,neutral
TX,SAAB,positive
WY,FORD,neutral
FL,VOLKSWAGEN,positive
WV,CHEVROLET,neutral
WY,AUDI,negative
WV,AUDI,positive
WV,NISSAN,neutral
AK,BMW,negative
AK,AUSTIN,neutral
WY,SUBARU,neutral
CA,LEXUS,positive
FL,TOYOTA,positive
TX,LAMBORGHINI,positive
NM,BENTLEY,neutral
CA,NISSAN,neutral
WV,ACURA,neutral
HI,FORD,neutral
AK,FORD,positive
WY,FORD,neutral
FL,BENTLEY,neutral
AK,FORD,positive
FL,MERCURY,positive
WV,FORD,positive
NM,KIA,positive
WV,AUDI,positive
CA,NISSAN,neutral
NE,HONDA,positive
OR,MITSUBISHI,neutral
AK,BMW,positive
NM,INFINITI,positive
WY,SUBARU,negative
CA,JAGUAR,positive
WV,VOLKSWAGEN,neutral
CA,AUDI,positive
FL,TOYOTA,neutral
OR,HONDA,negative
CA,FIAT,negative
OR,BMW,neutral
CA,FORD,positive
NV,KIA,positive
NV,LEXUS,neutral
WY,MERCURY,neutral
NM,BENTLEY,neutral
CA,TOYOTA,positive
WI,BMW,negative
AK,FORD,positive
WY,KIA,positive
NV,TESLA,positive
WA,KIA,positive
WI,HYUNDAI,positive
NM,DODGE,negative
NM,FORD,negative
WV,HYUNDAI,positive
NM,HONDA,neutral
NM,HONDA,neutral
WV,TESLA,neutral
WV,TESLA,neutral
WV,LAMBORGHINI,positive
HI,VOLKSWAGEN,neutral
CA,HONDA,neutral
WV,FORD,neutral
WV,SUBARU,neutral
WY,FORD,positive
WY,FORD,positive
AK,FORD,neutral
TX,CADILLAC,positive
NV,FORD,neutral
AK,HONDA,positive
FL,BMW,negative
FL,FORD,neutral
WI,TOYOTA,negative
WI,TOYOTA,negative
NM,SMART,positive
WY,AUDI,positive
WY,FORD,negative
CA,FORD,neutral
NM,VOLKSWAGEN,neutral
NV,TOYOTA,positive
TX,HYUNDAI,neutral
WY,FORD,neutral
CA,VOLKSWAGEN,neutral
NM,FORD,positive
WI,HYUNDAI,positive
TX,FORD,positive
WA,HONDA,negative
NM,GMC,neutral
NM,HONDA,positive
NM,TOYOTA,positive
AK,BMW,negative
WV,BMW,positive
AK,MINI,negative
WV,VOLKSWAGEN,positive
WV,TOYOTA,neutral
WA,ACURA,positive
WA,HONDA,positive
WY,MERCEDES-BENZ,neutral
OR,CADILLAC,positive
NV,FORD,neutral
NM,BUICK,neutral
FL,BMW,neutral
NM,BMW,negative
AK,SAAB,positive
WV,CHRYSLER,neutral
NM,MITSUBISHI,neutral
WV,CHEVROLET,neutral
WV,BMW,neutral
WI,LEXUS,neutral
WI,TOYOTA,neutral
WV,BUICK,neutral
WV,BMW,positive
CA,TOYOTA,neutral
WV,FORD,neutral
WV,MAZDA,positive
NM,FORD,neutral
AK,FORD,positive
NM,HYUNDAI,neutral
NM,PONTIAC,neutral
NV,GMC,neutral
WV,ACURA,positive
WV,HONDA,positive
WI,HONDA,positive
WY,FIAT,negative
NM,MCLAREN,positive
NM,BMW,positive
NM,TOYOTA,positive
NM,FORD,neutral
WV,MITSUBISHI,neutral
FL,TOYOTA,positive
AK,NISSAN,neutral
WV,NISSAN,neutral
NE,LEXUS,neutral
NM,NISSAN,negative
NM,NISSAN,negative
NM,HONDA,positive
CA,HONDA,positive
CA,CHEVROLET,neutral
NV,BUICK,neutral
FL,NISSAN,negative
WY,CADILLAC,neutral
NM,FORD,neutral
WY,BMW,positive
WV,HONDA,positive
CA,FORD,neutral
AK,CITROEN,neutral
AK,MCLAREN,negative
WY,CADILLAC,positive
NV,TOYOTA,positive
WY,FORD,neutral
FL,HONDA,negative
FL,CHEVROLET,neutral
WY,FORD,positive
WI,KIA,neutral
NM,CHEVROLET,neutral
WV,MITSUBISHI,positive
CA,CHEVROLET,neutral
WV,CHRYSLER,positive
FL,CHEVROLET,neutral
NV,AUDI,positive
NM,FORD,positive
WY,HONDA,positive
NV,VOLVO,neutral
WY,SATURN,neutral
TX,TOYOTA,positive
NM,TOYOTA,neutral
WY,AUDI,negative
NV,TESLA,positive
NM,SMART,positive
NM,FORD,neutral
WY,CHRYSLER,neutral
NV,NISSAN,neutral
WA,SCION,positive
WA,SUBARU,positive
TX,AUSTIN,positive
CA,AUDI,negative
TX,KIA,positive
TX,SMART,positive
NM,MITSUBISHI,positive
WY,MAZDA,negative
WV,MINI,neutral
NM,FORD,neutral
CA,TOYOTA,neutral
NM,FORD,neutral
NE,TOYOTA,neutral
WA,TOYOTA,neutral
WY,ISUZU,positive
WA,BMW,neutral
NM,NISSAN,neutral
AK,BMW,positive
WY,HONDA,positive
WY,MAZDA,neutral
WV,FORD,positive
NV,HONDA,neutral
WY,NISSAN,neutral
WV,FORD,neutral
AK,MAZDA,negative
NM,BMW,neutral
NM,FORD,neutral
CA,TOYOTA,positive
WA,BMW,neutral
NV,AUDI,positive
TX,HONDA,neutral
TX,HONDA,neutral
NM,JEEP,neutral
NM,JEEP,neutral
NM,SMART,positive
FL,TESLA,negative
FL,TOYOTA,negative
WI,FORD,neutral
CA,TESLA,positive
TX,HONDA,negative
WY,FIAT,neutral
WY,FIAT,neutral
NV,ACURA,neutral
FL,MERCEDES-BENZ,positive
WY,TESLA,positive
WV,DODGE,neutral
NM,VOLVO,positive
TX,VOLVO,neutral
OR,DODGE,negative
NV,HONDA,neutral
NV,HONDA,neutral
CA,BMW,negative
CA,HONDA,negative
AK,BMW,neutral
AK,NISSAN,neutral
WV,HYUNDAI,negative
WV,BMW,neutral
WV,AUDI,neutral
NV,BENTLEY,negative
OR,NISSAN,neutral
NV,TOYOTA,neutral
NV,TOYOTA,neutral
CA,BENTLEY,positive
CA,TESLA,neutral
WV,DODGE,negative
WV,VOLKSWAGEN,neutral
TX,FORD,neutral
NM,JEEP,positive
AK,AUDI,positive
NM,NISSAN,positive
WY,FORD,neutral
CA,HONDA,negative
NM,HYUNDAI,neutral
WI,TOYOTA,negative
CA,TOYOTA,positive
OR,CADILLAC,positive
AK,VOLKSWAGEN,neutral
NM,FORD,neutral
NM,NISSAN,positive
WV,BMW,positive
WA,TESLA,positive
WY,FORD,neutral
NV,MITSUBISHI,neutral
WY,HONDA,positive
NV,CHRYSLER,negative
AK,NISSAN,negative
WY,HYUNDAI,positive
TX,INFINITI,positive
WY,BMW,neutral
WY,CADILLAC,positive
AK,AUDI,positive
CA,TESLA,positive
CA,FORD,neutral
WY,FORD,neutral
WI,HONDA,neutral
WY,GMC,positive
FL,MAZDA,positive
WV,FORD,positive
NV,TESLA,neutral
NV,TESLA,neutral
NM,TOYOTA,neutral
NV,SHELBY,neutral
WV,TOYOTA,neutral
WV,SUZUKI,positive
TX,GMC,neutral
NM,BMW,neutral
WV,FORD,positive
FL,BMW,neutral
WI,HONDA,neutral
WV,TESLA,neutral
NV,HONDA,positive
CA,HONDA,neutral
FL,FORD,neutral
OR,TOYOTA,positive
WV,HYUNDAI,negative
WV,HYUNDAI,negative
WV,HYUNDAI,negative
AK,VOLVO,positive
WA,AUDI,positive
WI,SCION,neutral
TX,TESLA,neutral
AK,FORD,neutral
CA,HONDA,neutral
NV,DODGE,negative
WI,TOYOTA,neutral
WI,TOYOTA,neutral
CA,TOYOTA,positive
WY,MORGAN,positive
WY,AUDI,positive
WI,FORD,positive
WY,PONTIAC,neutral
NM,NISSAN,negative
AK,VOLVO,positive
WV,CHRYSLER,neutral
AK,FORD,negative
WY,HYUNDAI,positive
FL,LEXUS,positive
NV,HONDA,positive
WA,SAAB,neutral
FL,KIA,positive
WV,BMW,positive
WV,CHEVROLET,neutral
NV,SUBARU,negative
WV,TESLA,neutral
OR,HYUNDAI,neutral
CA,TOYOTA,neutral
NM,NISSAN,neutral
OR,HYUNDAI,neutral
CA,CADILLAC,neutral
AK,NISSAN,neutral
WY,MITSUBISHI,neutral
NM,FORD,positive
CA,HONDA,neutral
WY,HONDA,neutral
AK,BMW,negative
WA,NISSAN,positive
WY,BMW,neutral
CA,GMC,neutral
NM,MAZDA,positive
TX,CADILLAC,positive
CA,BMW,positive
WV,HONDA,neutral
WY,TOYOTA,negative
WA,MITSUBISHI,positive
OR,HONDA,neutral
NV,BMW,negative
TX,TOYOTA,positive
NV,LEXUS,neutral
TX,SMART,positive
NM,CADILLAC,neutral
OR,ISUZU,neutral
NM,CHEVROLET,neutral
NM,ACURA,neutral
WY,HONDA,neutral
CA,HYUNDAI,neutral
WV,BMW,negative
WI,HYUNDAI,positive
WI,TESLA,positive
AK,MITSUBISHI,neutral
WV,HONDA,neutral
WV,HONDA,neutral
WV,BMW,positive
TX,MAZDA,neutral
TX,HONDA,neutral
TX,TOYOTA,positive
FL,NISSAN,neutral
CA,FORD,neutral
NM,NISSAN,neutral
WI,TOYOTA,neutral
CA,MAZDA,positive
NM,FORD,neutral
FL,INFINITI,neutral
TX,TOYOTA,neutral
NM,FORD,neutral
NV,FORD,neutral
CA,FORD,neutral
TX,AUSTIN,positive
NV,NISSAN,negative
WY,VOLKSWAGEN,neutral
AK,FERRARI,positive
CA,NISSAN,negative
AK,BMW,positive
WI,CHRYSLER,neutral
WI,NISSAN,positive
CA,HONDA,neutral
AK,BENTLEY,positive
FL,HONDA,positive
FL,CHRYSLER,negative
WY,KIA,negative
NM,TOYOTA,neutral
NM,CHEVROLET,neutral
WI,HONDA,positive
NM,CHRYSLER,neutral
NM,JEEP,negative
WI,CHRYSLER,neutral
NY,LEXUS,positive
NY,FORD,neutral
RI,AUDI,neutral
NY,FORD,neutral
NY,FORD,neutral
NY,FORD,neutral
NY,FORD,neutral
NY,FORD,neutral
NY,FORD,neutral
NY,FORD,neutral
NY,FORD,neutral
NY,FORD,neutral
NY,FORD,neutral
NY,FORD,neutral
NY,FORD,neutral
NY,FORD,negative
FL,CHRYSLER,positive
NH,FORD,negative
TX,CADILLAC,neutral
AL,CADILLAC,neutral
TX,CADILLAC,neutral
NY,MITSUBISHI,positive
NC,FORD,neutral
WA,BMW,neutral
NJ,BMW,neutral
TX,CHEVROLET,positive
MD,EAGLE,positive
OH,DODGE,negative
NY,SUZUKI,neutral
NY,DODGE,negative
NY,DODGE,neutral
IA,FORD,positive
DE,AUDI,negative
MI,HONDA,positive
UT,HONDA,positive
MA,TESLA,neutral
FL,MASERATI,neutral
NM,MERCEDES-BENZ,positive
TN,BMW,positive
FL,MAYBACH,negative
MA,VOLKSWAGEN,negative
NC,CHEVROLET,positive
FL,BMW,neutral
CA,MASERATI,positive
FL,MAZDA,negative
MO,FIAT,positive
MD,MASERATI,negative
CA,BMW,positive
GA,AUDI,positive
NY,MORGAN,positive
NY,FORD,positive
NY,MORGAN,positive
NY,MORGAN,positive
NY,FORD,positive
NY,MORGAN,positive
NY,FORD,positive
NY,FORD,positive
CA,DODGE,negative
NY,FORD,positive
HI,AUDI,negative
CA,HONDA,negative
CA,HONDA,negative
NC,TOYOTA,positive
NY,FORD,neutral
NY,FORD,neutral
NY,FORD,neutral
NY,EAGLE,positive
NY,EAGLE,positive
NY,FORD,neutral
DE,HONDA,neutral
NY,HONDA,neutral
NY,FORD,neutral
NY,FORD,neutral
NY,FORD,neutral
NY,EAGLE,positive
NY,CHEVROLET,neutral
NY,CHEVROLET,neutral
GA,BMW,neutral
DE,AUDI,positive
CO,FORD,negative
OK,FORD,negative
NY,MITSUBISHI,neutral
NY,FORD,neutral
FL,NISSAN,positive
CA,MINI,neutral
KY,AUDI,neutral
KY,AUDI,neutral
NY,FORD,positive
OH,FORD,positive
NY,FORD,positive
NY,DODGE,negative
NY,DODGE,neutral
NY,DODGE,negative
NY,DODGE,neutral
NY,DODGE,negative
NY,DODGE,neutral
NY,DODGE,negative
NY,DODGE,neutral
NY,DODGE,negative
NY,DODGE,neutral
NY,DODGE,negative
NY,DODGE,neutral
NY,DODGE,negative
NY,DODGE,neutral
CA,HONDA,neutral
CO,TESLA,negative
NY,TOYOTA,neutral
NY,TOYOTA,neutral
NY,TOYOTA,neutral
NY,TOYOTA,neutral
NY,TOYOTA,neutral
NY,TOYOTA,neutral
NY,TOYOTA,neutral
NY,TOYOTA,neutral
PA,TOYOTA,negative
NY,FORD,neutral
NY,TOYOTA,neutral
NY,BMW,neutral
NY,FORD,neutral
NY,BMW,neutral
NY,FORD,neutral
NY,TOYOTA,neutral
NY,BMW,neutral
NY,FORD,neutral
NY,BMW,neutral
MI,FORD,neutral
MI,SHELBY,neutral
MI,BMW,positive
NY,FORD,positive
NY,FORD,neutral
NY,FORD,positive
NY,FORD,neutral
NY,FORD,positive
CT,BMW,positive
WI,BMW,positive
NY,FORD,positive
NY,FORD,neutral
NY,FORD,neutral
NY,FORD,positive
IN,BMW,positive
NY,FORD,neutral
OH,VOLVO,positive
NY,FORD,positive
NC,FORD,neutral
NY,FORD,positive
NY,FORD,positive
NY,BMW,neutral
NY,FORD,positive
NY,FORD,neutral
FL,BMW,positive
NY,STUDEBAKER,neutral
NY,MERCURY,neutral
NY,STUDEBAKER,neutral
NY,MERCURY,neutral
CA,VOLVO,positive
NY,STUDEBAKER,neutral
NY,MERCURY,neutral
NY,STUDEBAKER,neutral
NY,MERCURY,neutral
NY,STUDEBAKER,neutral
NY,STUDEBAKER,neutral
NY,MERCURY,neutral
NY,MERCURY,neutral
NY,STUDEBAKER,neutral
NY,MERCURY,neutral
NM,LAMBORGHINI,negative
NY,STUDEBAKER,neutral
NY,MERCURY,neutral
NH,FERRARI,neutral
IL,TESLA,neutral
CT,TOYOTA,neutral
NY,DODGE,negative
NY,DODGE,neutral
NY,DODGE,negative
NY,DODGE,neutral
NY,DODGE,negative
NY,DODGE,neutral
NY,DODGE,negative
NY,DODGE,neutral
NY,DODGE,negative
NY,DODGE,neutral
NY,DODGE,negative
NY,DODGE,neutral
NY,FORD,neutral
NY,SUZUKI,neutral
NY,FORD,positive
NY,SMART,positive
NY,MORGAN,neutral
TN,BENTLEY,neutral
CA,BENTLEY,neutral
NY,CHEVROLET,positive
NY,CHEVROLET,positive
NY,DODGE,negative
NY,CHRYSLER,negative
NY,PLYMOUTH,negative
OH,HONDA,neutral
NY,DODGE,negative
NY,CHRYSLER,negative
NY,PLYMOUTH,negative
NY,DODGE,negative
NY,CHRYSLER,negative
NY,PLYMOUTH,negative
NY,CHEVROLET,positive
NY,CHEVROLET,positive
NY,CHEVROLET,positive
NY,CHEVROLET,positive
NY,CHEVROLET,positive
NY,DODGE,negative
NY,CHRYSLER,negative
NY,PLYMOUTH,negative
OH,HONDA,neutral
NY,CHEVROLET,positive
MI,HONDA,neutral
NY,TOYOTA,neutral
MI,TOYOTA,neutral
NY,EAGLE,positive
NY,EAGLE,positive
CT,HYUNDAI,positive
VA,CHEVROLET,negative
NY,JAGUAR,positive
NY,MERCURY,neutral
NY,BMW,neutral
NY,BMW,neutral
NY,BMW,neutral
NY,BMW,neutral
NY,BMW,neutral
NY,BMW,neutral
NY,BMW,neutral
NY,BMW,neutral
NY,BMW,neutral
NY,BMW,neutral
NY,BMW,neutral
NY,BMW,neutral
NY,BMW,neutral
NY,BMW,neutral
NY,BMW,neutral
TX,FORD,neutral
NY,BMW,neutral
NY,BMW,neutral
NY,BMW,neutral
NY,BMW,neutral
NY,BMW,neutral
NY,BMW,neutral
NY,BMW,neutral
NY,LOTUS,positive
NY,PLYMOUTH,neutral
NY,BMW,neutral
NY,FORD,neutral
NY,BMW,neutral
NY,BMW,neutral
NY,BMW,neutral
NY,LOTUS,positive
NY,PLYMOUTH,neutral
NY,FORD,neutral
NY,LOTUS,positive
NY,PLYMOUTH,neutral
NY,LOTUS,positive
NY,FORD,neutral
NY,PLYMOUTH,neutral
NY,FORD,neutral
CA,VOLKSWAGEN,neutral
NY,LOTUS,positive
NY,PLYMOUTH,neutral
NY,FORD,neutral
NY,LOTUS,positive
NY,PLYMOUTH,neutral
NY,LOTUS,positive
NY,FORD,neutral
NY,PLYMOUTH,neutral
